timestep_time,vehicle_acceleration,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
156.00,0.63,90.00,0,gneE0_0,4545.92,0.00,30.81,Car01,4545.92,0.00
156.00,0.43,90.00,1,gneE0_0,4467.33,0.00,30.95,Car01,4467.33,0.00
156.00,-0.54,90.00,2,gneE0_0,4377.39,0.00,30.52,Car01,4377.39,0.00
156.00,0.95,90.00,3,gneE0_0,4284.41,0.00,30.99,Car01,4284.41,0.00
156.00,0.27,90.00,4,gneE0_0,4203.13,0.00,30.45,Car01,4203.13,0.00
157.00,-0.35,90.00,0,gneE0_0,4576.38,0.00,30.46,Car01,4576.38,0.00
157.00,-0.55,90.00,1,gneE0_0,4497.73,0.00,30.40,Car01,4497.73,0.00
157.00,-0.04,90.00,2,gneE0_0,4407.87,0.00,30.48,Car01,4407.87,0.00
157.00,-0.68,90.00,3,gneE0_0,4314.72,0.00,30.31,Car01,4314.72,0.00
157.00,0.66,90.00,4,gneE0_0,4234.25,0.00,31.12,Car01,4234.25,0.00
158.00,0.29,90.00,0,gneE0_0,4607.14,0.00,30.76,Car01,4607.14,0.00
158.00,0.71,90.00,1,gneE0_0,4528.85,0.00,31.12,Car01,4528.85,0.00
158.00,-0.47,90.00,2,gneE0_0,4437.89,0.00,30.02,Car01,4437.89,0.00
158.00,0.66,90.00,3,gneE0_0,4345.69,0.00,30.97,Car01,4345.69,0.00
158.00,-0.77,90.00,4,gneE0_0,4264.60,0.00,30.35,Car01,4264.60,0.00
159.00,-0.69,90.00,0,gneE0_0,4637.21,0.00,30.07,Car01,4637.21,0.00
159.00,-1.04,90.00,1,gneE0_0,4558.92,0.00,30.07,Car01,4558.92,0.00
159.00,0.09,90.00,2,gneE0_0,4468.00,0.00,30.11,Car01,4468.00,0.00
159.00,-0.78,90.00,3,gneE0_0,4375.89,0.00,30.20,Car01,4375.89,0.00
159.00,-0.30,90.00,4,gneE0_0,4294.66,0.00,30.05,Car01,4294.66,0.00
160.00,0.27,90.00,0,gneE0_0,4667.56,0.00,30.35,Car01,4667.56,0.00
160.00,0.35,90.00,1,gneE0_0,4589.34,0.00,30.42,Car01,4589.34,0.00
160.00,1.09,90.00,2,gneE0_0,4499.19,0.00,31.20,Car01,4499.19,0.00
160.00,0.55,90.00,3,gneE0_0,4406.63,0.00,30.74,Car01,4406.63,0.00
160.00,1.23,90.00,4,gneE0_0,4325.94,0.00,31.29,Car01,4325.94,0.00
161.00,0.29,90.00,0,gneE0_0,4698.19,0.00,30.63,Car01,4698.19,0.00
161.00,0.45,90.00,1,gneE0_0,4620.22,0.00,30.88,Car01,4620.22,0.00
161.00,-1.18,90.00,2,gneE0_0,4529.21,0.00,30.02,Car01,4529.21,0.00
161.00,-0.61,90.00,3,gneE0_0,4436.76,0.00,30.14,Car01,4436.76,0.00
161.00,-0.70,90.00,4,gneE0_0,4356.53,0.00,30.59,Car01,4356.53,0.00
162.00,0.37,90.00,0,gneE0_0,4729.19,0.00,31.00,Car01,4729.19,0.00
162.00,-0.04,90.00,1,gneE0_0,4651.05,0.00,30.83,Car01,4651.05,0.00
162.00,0.37,90.00,2,gneE0_0,4559.60,0.00,30.39,Car01,4559.60,0.00
162.00,0.03,90.00,3,gneE0_0,4466.93,0.00,30.17,Car01,4466.93,0.00
162.00,-0.12,90.00,4,gneE0_0,4386.99,0.00,30.47,Car01,4386.99,0.00
163.00,-0.65,90.00,0,gneE0_0,4759.55,0.00,30.36,Car01,4759.55,0.00
163.00,0.16,90.00,1,gneE0_0,4682.04,0.00,30.99,Car01,4682.04,0.00
163.00,0.41,90.00,2,gneE0_0,4590.39,0.00,30.80,Car01,4590.39,0.00
163.00,0.85,90.00,3,gneE0_0,4497.95,0.00,31.02,Car01,4497.95,0.00
163.00,0.60,90.00,4,gneE0_0,4418.06,0.00,31.07,Car01,4418.06,0.00
164.00,-0.01,90.00,0,gneE0_0,4789.89,0.00,30.35,Car01,4789.89,0.00
164.00,0.23,90.00,1,gneE0_0,4713.26,0.00,31.22,Car01,4713.26,0.00
164.00,-0.66,90.00,2,gneE0_0,4620.53,0.00,30.14,Car01,4620.53,0.00
164.00,0.23,90.00,3,gneE0_0,4529.19,0.00,31.25,Car01,4529.19,0.00
164.00,-0.52,90.00,4,gneE0_0,4448.60,0.00,30.54,Car01,4448.60,0.00
165.00,-0.23,90.00,0,gneE0_0,4820.01,0.00,30.12,Car01,4820.01,0.00
165.00,-0.25,90.00,1,gneE0_0,4744.23,0.00,30.97,Car01,4744.23,0.00
165.00,0.56,90.00,2,gneE0_0,4651.23,0.00,30.69,Car01,4651.23,0.00
165.00,-0.80,90.00,3,gneE0_0,4559.64,0.00,30.44,Car01,4559.64,0.00
165.00,-0.21,90.00,4,gneE0_0,4478.93,0.00,30.33,Car01,4478.93,0.00
166.00,0.77,90.00,0,gneE0_0,4850.90,0.00,30.89,Car01,4850.90,0.00
166.00,-0.59,90.00,1,gneE0_0,4774.62,0.00,30.38,Car01,4774.62,0.00
166.00,-0.04,90.00,2,gneE0_0,4681.88,0.00,30.66,Car01,4681.88,0.00
166.00,0.55,90.00,3,gneE0_0,4590.63,0.00,30.99,Car01,4590.63,0.00
166.00,0.57,90.00,4,gneE0_0,4509.83,0.00,30.90,Car01,4509.83,0.00
167.00,-0.63,90.00,0,gneE0_0,4881.16,0.00,30.26,Car01,4881.16,0.00
167.00,-0.36,90.00,1,gneE0_0,4804.64,0.00,30.03,Car01,4804.64,0.00
167.00,0.62,90.00,2,gneE0_0,4713.16,0.00,31.27,Car01,4713.16,0.00
167.00,-0.72,90.00,3,gneE0_0,4620.90,0.00,30.27,Car01,4620.90,0.00
167.00,-0.04,90.00,4,gneE0_0,4540.68,0.00,30.85,Car01,4540.68,0.00
168.00,0.99,90.00,0,gneE0_0,4912.42,0.00,31.26,Car01,4912.42,0.00
168.00,0.50,90.00,1,gneE0_0,4835.17,0.00,30.53,Car01,4835.17,0.00
168.00,-0.17,90.00,2,gneE0_0,4744.26,0.00,31.10,Car01,4744.26,0.00
168.00,0.56,90.00,3,gneE0_0,4651.73,0.00,30.83,Car01,4651.73,0.00
168.00,-0.40,90.00,4,gneE0_0,4571.14,0.00,30.45,Car01,4571.14,0.00
169.00,-0.50,90.00,0,gneE0_0,4943.18,0.00,30.76,Car01,4943.18,0.00
169.00,0.66,90.00,1,gneE0_0,4866.36,0.00,31.19,Car01,4866.36,0.00
169.00,-0.16,90.00,2,gneE0_0,4775.20,0.00,30.94,Car01,4775.20,0.00
169.00,0.18,90.00,3,gneE0_0,4682.75,0.00,31.01,Car01,4682.75,0.00
169.00,0.19,90.00,4,gneE0_0,4601.79,0.00,30.65,Car01,4601.79,0.00
170.00,0.03,90.00,0,gneE0_0,4973.97,0.00,30.79,Car01,4973.97,0.00
170.00,-0.70,90.00,1,gneE0_0,4896.85,0.00,30.49,Car01,4896.85,0.00
170.00,-0.60,90.00,2,gneE0_0,4805.55,0.00,30.35,Car01,4805.55,0.00
170.00,-0.13,90.00,3,gneE0_0,4713.62,0.00,30.88,Car01,4713.62,0.00
170.00,-0.24,90.00,4,gneE0_0,4632.20,0.00,30.41,Car01,4632.20,0.00
171.00,-0.06,90.00,0,gneE0_0,5004.69,0.00,30.73,Car01,5004.69,0.00
171.00,0.59,90.00,1,gneE0_0,4927.94,0.00,31.08,Car01,4927.94,0.00
171.00,0.34,90.00,2,gneE0_0,4836.24,0.00,30.69,Car01,4836.24,0.00
171.00,-0.87,90.00,3,gneE0_0,4743.63,0.00,30.01,Car01,4743.63,0.00
171.00,0.14,90.00,4,gneE0_0,4662.74,0.00,30.55,Car01,4662.74,0.00
172.00,0.16,90.00,0,gneE0_0,5035.58,0.00,30.89,Car01,5035.58,0.00
172.00,-1.04,90.00,1,gneE0_0,4957.98,0.00,30.04,Car01,4957.98,0.00
172.00,-0.61,90.00,2,gneE0_0,4866.32,0.00,30.08,Car01,4866.32,0.00
172.00,1.04,90.00,3,gneE0_0,4774.68,0.00,31.05,Car01,4774.68,0.00
172.00,0.67,90.00,4,gneE0_0,4693.97,0.00,31.22,Car01,4693.97,0.00
173.00,-0.00,90.00,0,gneE0_0,5066.46,0.00,30.88,Car01,5066.46,0.00
173.00,0.75,90.00,1,gneE0_0,4988.77,0.00,30.79,Car01,4988.77,0.00
173.00,-0.04,90.00,2,gneE0_0,4896.36,0.00,30.04,Car01,4896.36,0.00
173.00,-0.34,90.00,3,gneE0_0,4805.38,0.00,30.71,Car01,4805.38,0.00
173.00,-0.21,90.00,4,gneE0_0,4724.98,0.00,31.02,Car01,4724.98,0.00
174.00,-0.41,90.00,0,gneE0_0,5096.93,0.00,30.47,Car01,5096.93,0.00
174.00,-0.74,90.00,1,gneE0_0,5018.82,0.00,30.05,Car01,5018.82,0.00
174.00,0.80,90.00,2,gneE0_0,4927.19,0.00,30.83,Car01,4927.19,0.00
174.00,0.36,90.00,3,gneE0_0,4836.45,0.00,31.06,Car01,4836.45,0.00
174.00,-0.22,90.00,4,gneE0_0,4755.78,0.00,30.80,Car01,4755.78,0.00
175.00,0.33,90.00,0,gneE0_0,5127.73,0.00,30.80,Car01,5127.73,0.00
175.00,0.36,90.00,1,gneE0_0,5049.23,0.00,30.41,Car01,5049.23,0.00
175.00,-0.13,90.00,2,gneE0_0,4957.89,0.00,30.70,Car01,4957.89,0.00
175.00,-0.69,90.00,3,gneE0_0,4866.82,0.00,30.38,Car01,4866.82,0.00
175.00,-0.71,90.00,4,gneE0_0,4785.88,0.00,30.09,Car01,4785.88,0.00
176.00,-0.12,90.00,0,gneE0_0,5158.41,0.00,30.68,Car01,5158.41,0.00
176.00,0.77,90.00,1,gneE0_0,5080.41,0.00,31.18,Car01,5080.41,0.00
176.00,-0.24,90.00,2,gneE0_0,4988.35,0.00,30.46,Car01,4988.35,0.00
176.00,-0.26,90.00,3,gneE0_0,4896.94,0.00,30.12,Car01,4896.94,0.00
176.00,0.23,90.00,4,gneE0_0,4816.20,0.00,30.32,Car01,4816.20,0.00
177.00,0.30,90.00,0,gneE0_0,5189.38,0.00,30.98,Car01,5189.38,0.00
177.00,-0.71,90.00,1,gneE0_0,5110.87,0.00,30.47,Car01,5110.87,0.00
177.00,-0.22,90.00,2,gneE0_0,5018.59,0.00,30.24,Car01,5018.59,0.00
177.00,0.87,90.00,3,gneE0_0,4927.93,0.00,30.99,Car01,4927.93,0.00
177.00,0.64,90.00,4,gneE0_0,4847.16,0.00,30.96,Car01,4847.16,0.00
178.00,-0.53,90.00,0,gneE0_0,5219.83,0.00,30.45,Car01,5219.83,0.00
178.00,-0.28,90.00,1,gneE0_0,5141.06,0.00,30.18,Car01,5141.06,0.00
178.00,0.61,90.00,2,gneE0_0,5049.43,0.00,30.84,Car01,5049.43,0.00
178.00,-0.33,90.00,3,gneE0_0,4958.59,0.00,30.66,Car01,4958.59,0.00
178.00,-0.07,90.00,4,gneE0_0,4878.05,0.00,30.89,Car01,4878.05,0.00
179.00,0.00,90.00,0,gneE0_0,5250.28,0.00,30.45,Car01,5250.28,0.00
179.00,1.05,90.00,1,gneE0_0,5172.29,0.00,31.23,Car01,5172.29,0.00
179.00,0.03,90.00,2,gneE0_0,5080.31,0.00,30.88,Car01,5080.31,0.00
179.00,0.20,90.00,3,gneE0_0,4989.45,0.00,30.86,Car01,4989.45,0.00
179.00,-0.62,90.00,4,gneE0_0,4908.32,0.00,30.27,Car01,4908.32,0.00
180.00,-0.16,90.00,0,gneE0_0,5280.57,0.00,30.29,Car01,5280.57,0.00
180.00,-0.70,90.00,1,gneE0_0,5202.82,0.00,30.53,Car01,5202.82,0.00
180.00,-0.62,90.00,2,gneE0_0,5110.56,0.00,30.25,Car01,5110.56,0.00
180.00,-0.61,90.00,3,gneE0_0,5019.71,0.00,30.26,Car01,5019.71,0.00
180.00,0.06,90.00,4,gneE0_0,4938.64,0.00,30.33,Car01,4938.64,0.00
181.00,0.56,90.00,0,gneE0_0,5311.42,0.00,30.85,Car01,5311.42,0.00
181.00,-0.33,90.00,1,gneE0_0,5233.03,0.00,30.21,Car01,5233.03,0.00
181.00,0.62,90.00,2,gneE0_0,5141.43,0.00,30.87,Car01,5141.43,0.00
181.00,0.80,90.00,3,gneE0_0,5050.76,0.00,31.05,Car01,5050.76,0.00
181.00,0.30,90.00,4,gneE0_0,4969.27,0.00,30.63,Car01,4969.27,0.00
182.00,-0.01,90.00,0,gneE0_0,5342.25,0.00,30.83,Car01,5342.25,0.00
182.00,0.55,90.00,1,gneE0_0,5263.79,0.00,30.76,Car01,5263.79,0.00
182.00,0.15,90.00,2,gneE0_0,5172.44,0.00,31.01,Car01,5172.44,0.00
182.00,-0.73,90.00,3,gneE0_0,5081.08,0.00,30.32,Car01,5081.08,0.00
182.00,-0.26,90.00,4,gneE0_0,4999.64,0.00,30.37,Car01,4999.64,0.00
183.00,0.08,90.00,0,gneE0_0,5373.16,0.00,30.91,Car01,5373.16,0.00
183.00,-0.37,90.00,1,gneE0_0,5294.18,0.00,30.38,Car01,5294.18,0.00
183.00,-0.51,90.00,2,gneE0_0,5202.94,0.00,30.50,Car01,5202.94,0.00
183.00,-0.26,90.00,3,gneE0_0,5111.14,0.00,30.06,Car01,5111.14,0.00
183.00,0.51,90.00,4,gneE0_0,5030.52,0.00,30.88,Car01,5030.52,0.00
184.00,-0.19,90.00,0,gneE0_0,5403.88,0.00,30.72,Car01,5403.88,0.00
184.00,0.81,90.00,1,gneE0_0,5325.37,0.00,31.19,Car01,5325.37,0.00
184.00,0.49,90.00,2,gneE0_0,5233.93,0.00,30.99,Car01,5233.93,0.00
184.00,0.51,90.00,3,gneE0_0,5141.70,0.00,30.56,Car01,5141.70,0.00
184.00,-0.45,90.00,4,gneE0_0,5060.94,0.00,30.43,Car01,5060.94,0.00
185.00,0.31,90.00,0,gneE0_0,5434.92,0.00,31.04,Car01,5434.92,0.00
185.00,-1.14,90.00,1,gneE0_0,5355.43,0.00,30.06,Car01,5355.43,0.00
185.00,-0.70,90.00,2,gneE0_0,5264.23,0.00,30.29,Car01,5264.23,0.00
185.00,0.72,90.00,3,gneE0_0,5172.99,0.00,31.28,Car01,5172.99,0.00
185.00,0.39,90.00,4,gneE0_0,5091.76,0.00,30.82,Car01,5091.76,0.00
186.00,-0.88,90.00,0,gneE0_0,5465.07,0.00,30.15,Car01,5465.07,0.00
186.00,0.99,90.00,1,gneE0_0,5386.47,0.00,31.04,Car01,5386.47,0.00
186.00,0.47,90.00,2,gneE0_0,5294.99,0.00,30.76,Car01,5294.99,0.00
186.00,-0.56,90.00,3,gneE0_0,5203.71,0.00,30.72,Car01,5203.71,0.00
186.00,-0.74,90.00,4,gneE0_0,5121.85,0.00,30.08,Car01,5121.85,0.00
187.00,0.97,90.00,0,gneE0_0,5496.19,0.00,31.12,Car01,5496.19,0.00
187.00,-0.93,90.00,1,gneE0_0,5416.58,0.00,30.11,Car01,5416.58,0.00
187.00,0.40,90.00,2,gneE0_0,5326.16,0.00,31.17,Car01,5326.16,0.00
187.00,-0.34,90.00,3,gneE0_0,5234.09,0.00,30.38,Car01,5234.09,0.00
187.00,0.75,90.00,4,gneE0_0,5152.68,0.00,30.83,Car01,5152.68,0.00
188.00,-0.73,90.00,0,gneE0_0,5526.59,0.00,30.39,Car01,5526.59,0.00
188.00,0.45,90.00,1,gneE0_0,5447.14,0.00,30.56,Car01,5447.14,0.00
188.00,-0.97,90.00,2,gneE0_0,5356.36,0.00,30.20,Car01,5356.36,0.00
188.00,0.10,90.00,3,gneE0_0,5264.58,0.00,30.48,Car01,5264.58,0.00
188.00,0.01,90.00,4,gneE0_0,5183.52,0.00,30.84,Car01,5183.52,0.00
189.00,0.51,90.00,0,gneE0_0,5557.49,0.00,30.90,Car01,5557.49,0.00
189.00,-0.57,90.00,1,gneE0_0,5477.14,0.00,29.99,Car01,5477.14,0.00
189.00,-0.09,90.00,2,gneE0_0,5386.46,0.00,30.10,Car01,5386.46,0.00
189.00,0.56,90.00,3,gneE0_0,5295.62,0.00,31.05,Car01,5295.62,0.00
189.00,-0.27,90.00,4,gneE0_0,5214.09,0.00,30.57,Car01,5214.09,0.00
190.00,-0.51,90.00,0,gneE0_0,5587.88,0.00,30.39,Car01,5587.88,0.00
190.00,1.18,90.00,1,gneE0_0,5508.32,0.00,31.18,Car01,5508.32,0.00
190.00,-0.06,90.00,2,gneE0_0,5416.51,0.00,30.05,Car01,5416.51,0.00
190.00,0.17,90.00,3,gneE0_0,5326.84,0.00,31.22,Car01,5326.84,0.00
190.00,0.12,90.00,4,gneE0_0,5244.79,0.00,30.69,Car01,5244.79,0.00
191.00,0.55,90.00,0,gneE0_0,5618.82,0.00,30.94,Car01,5618.82,0.00
191.00,-0.02,90.00,1,gneE0_0,5539.47,0.00,31.15,Car01,5539.47,0.00
191.00,1.24,90.00,2,gneE0_0,5447.79,0.00,31.29,Car01,5447.79,0.00
191.00,-0.28,90.00,3,gneE0_0,5357.79,0.00,30.94,Car01,5357.79,0.00
191.00,0.51,90.00,4,gneE0_0,5275.99,0.00,31.20,Car01,5275.99,0.00
192.00,-0.35,90.00,0,gneE0_0,5649.42,0.00,30.59,Car01,5649.42,0.00
192.00,-0.71,90.00,1,gneE0_0,5569.91,0.00,30.44,Car01,5569.91,0.00
192.00,-0.32,90.00,2,gneE0_0,5478.76,0.00,30.97,Car01,5478.76,0.00
192.00,-0.09,90.00,3,gneE0_0,5388.64,0.00,30.85,Car01,5388.64,0.00
192.00,-0.45,90.00,4,gneE0_0,5306.74,0.00,30.75,Car01,5306.74,0.00
193.00,0.51,90.00,0,gneE0_0,5680.53,0.00,31.11,Car01,5680.53,0.00
193.00,0.81,90.00,1,gneE0_0,5601.17,0.00,31.25,Car01,5601.17,0.00
193.00,0.29,90.00,2,gneE0_0,5510.02,0.00,31.26,Car01,5510.02,0.00
193.00,0.26,90.00,3,gneE0_0,5419.74,0.00,31.11,Car01,5419.74,0.00
193.00,0.49,90.00,4,gneE0_0,5337.98,0.00,31.24,Car01,5337.98,0.00
194.00,-0.36,90.00,0,gneE0_0,5711.27,0.00,30.74,Car01,5711.27,0.00
194.00,-1.09,90.00,1,gneE0_0,5631.33,0.00,30.16,Car01,5631.33,0.00
194.00,-0.98,90.00,2,gneE0_0,5540.29,0.00,30.27,Car01,5540.29,0.00
194.00,-0.33,90.00,3,gneE0_0,5450.52,0.00,30.78,Car01,5450.52,0.00
194.00,-0.18,90.00,4,gneE0_0,5369.04,0.00,31.06,Car01,5369.04,0.00
195.00,0.18,90.00,0,gneE0_0,5742.20,0.00,30.93,Car01,5742.20,0.00
195.00,1.03,90.00,1,gneE0_0,5662.51,0.00,31.19,Car01,5662.51,0.00
195.00,0.14,90.00,2,gneE0_0,5570.70,0.00,30.41,Car01,5570.70,0.00
195.00,-0.52,90.00,3,gneE0_0,5480.78,0.00,30.26,Car01,5480.78,0.00
195.00,-0.55,90.00,4,gneE0_0,5399.55,0.00,30.50,Car01,5399.55,0.00
196.00,0.09,90.00,0,gneE0_0,5773.22,0.00,31.02,Car01,5773.22,0.00
196.00,-1.08,90.00,1,gneE0_0,5692.62,0.00,30.10,Car01,5692.62,0.00
196.00,0.31,90.00,2,gneE0_0,5601.43,0.00,30.73,Car01,5601.43,0.00
196.00,0.94,90.00,3,gneE0_0,5511.98,0.00,31.20,Car01,5511.98,0.00
196.00,-0.27,90.00,4,gneE0_0,5429.78,0.00,30.23,Car01,5429.78,0.00
197.00,-0.13,90.00,0,gneE0_0,5804.10,0.00,30.89,Car01,5804.10,0.00
197.00,-0.09,90.00,1,gneE0_0,5722.63,0.00,30.01,Car01,5722.63,0.00
197.00,0.51,90.00,2,gneE0_0,5632.66,0.00,31.23,Car01,5632.66,0.00
197.00,-0.81,90.00,3,gneE0_0,5542.37,0.00,30.39,Car01,5542.37,0.00
197.00,0.58,90.00,4,gneE0_0,5460.59,0.00,30.81,Car01,5460.59,0.00
198.00,-0.85,90.00,0,gneE0_0,5834.14,0.00,30.04,Car01,5834.14,0.00
198.00,1.06,90.00,1,gneE0_0,5753.71,0.00,31.08,Car01,5753.71,0.00
198.00,-0.75,90.00,2,gneE0_0,5663.14,0.00,30.48,Car01,5663.14,0.00
198.00,0.31,90.00,3,gneE0_0,5573.07,0.00,30.70,Car01,5573.07,0.00
198.00,0.14,90.00,4,gneE0_0,5491.54,0.00,30.95,Car01,5491.54,0.00
199.00,0.98,90.00,0,gneE0_0,5865.16,0.00,31.02,Car01,5865.16,0.00
199.00,-0.09,90.00,1,gneE0_0,5784.70,0.00,30.99,Car01,5784.70,0.00
199.00,-0.10,90.00,2,gneE0_0,5693.52,0.00,30.38,Car01,5693.52,0.00
199.00,0.38,90.00,3,gneE0_0,5604.15,0.00,31.08,Car01,5604.15,0.00
199.00,0.19,90.00,4,gneE0_0,5522.69,0.00,31.15,Car01,5522.69,0.00
200.00,-0.76,90.00,0,gneE0_0,5895.41,0.00,30.25,Car01,5895.41,0.00
200.00,-0.75,90.00,1,gneE0_0,5814.94,0.00,30.24,Car01,5814.94,0.00
200.00,0.84,90.00,2,gneE0_0,5724.74,0.00,31.22,Car01,5724.74,0.00
200.00,-0.01,90.00,3,gneE0_0,5635.21,0.00,31.07,Car01,5635.21,0.00
200.00,-0.95,90.00,4,gneE0_0,5552.88,0.00,30.19,Car01,5552.88,0.00
201.00,-0.06,90.00,0,gneE0_0,5925.60,0.00,30.19,Car01,5925.60,0.00
201.00,-0.06,90.00,1,gneE0_0,5845.12,0.00,30.18,Car01,5845.12,0.00
201.00,-0.35,90.00,2,gneE0_0,5755.61,0.00,30.87,Car01,5755.61,0.00
201.00,-0.79,90.00,3,gneE0_0,5665.49,0.00,30.28,Car01,5665.49,0.00
201.00,-0.11,90.00,4,gneE0_0,5582.97,0.00,30.08,Car01,5582.97,0.00
202.00,-0.17,90.00,0,gneE0_0,5955.62,0.00,30.02,Car01,5955.62,0.00
202.00,0.40,90.00,1,gneE0_0,5875.70,0.00,30.58,Car01,5875.70,0.00
202.00,-0.12,90.00,2,gneE0_0,5786.36,0.00,30.75,Car01,5786.36,0.00
202.00,0.25,90.00,3,gneE0_0,5696.03,0.00,30.53,Car01,5696.03,0.00
202.00,0.91,90.00,4,gneE0_0,5613.96,0.00,31.00,Car01,5613.96,0.00
203.00,0.54,90.00,0,gneE0_0,5986.18,0.00,30.56,Car01,5986.18,0.00
203.00,0.04,90.00,1,gneE0_0,5906.32,0.00,30.62,Car01,5906.32,0.00
203.00,0.52,90.00,2,gneE0_0,5817.64,0.00,31.28,Car01,5817.64,0.00
203.00,-0.29,90.00,3,gneE0_0,5726.27,0.00,30.25,Car01,5726.27,0.00
203.00,-0.19,90.00,4,gneE0_0,5644.77,0.00,30.80,Car01,5644.77,0.00
204.00,0.32,90.00,0,gneE0_0,6017.07,0.00,30.88,Car01,6017.07,0.00
204.00,0.40,90.00,1,gneE0_0,5937.34,0.00,31.02,Car01,5937.34,0.00
204.00,-0.13,90.00,2,gneE0_0,5848.79,0.00,31.15,Car01,5848.79,0.00
204.00,0.52,90.00,3,gneE0_0,5757.03,0.00,30.76,Car01,5757.03,0.00
204.00,0.43,90.00,4,gneE0_0,5676.00,0.00,31.23,Car01,5676.00,0.00
205.00,-0.15,90.00,0,gneE0_0,6047.79,0.00,30.73,Car01,6047.79,0.00
205.00,-0.17,90.00,1,gneE0_0,5968.19,0.00,30.85,Car01,5968.19,0.00
205.00,-0.03,90.00,2,gneE0_0,5879.91,0.00,31.12,Car01,5879.91,0.00
205.00,0.48,90.00,3,gneE0_0,5788.27,0.00,31.24,Car01,5788.27,0.00
205.00,-0.95,90.00,4,gneE0_0,5706.28,0.00,30.28,Car01,5706.28,0.00
206.00,0.23,90.00,0,gneE0_0,6078.75,0.00,30.96,Car01,6078.75,0.00
206.00,-0.82,90.00,1,gneE0_0,5998.22,0.00,30.03,Car01,5998.22,0.00
206.00,-0.83,90.00,2,gneE0_0,5910.19,0.00,30.29,Car01,5910.19,0.00
206.00,0.05,90.00,3,gneE0_0,5819.56,0.00,31.29,Car01,5819.56,0.00
206.00,0.76,90.00,4,gneE0_0,5737.33,0.00,31.05,Car01,5737.33,0.00
207.00,-0.02,90.00,0,gneE0_0,6109.69,0.00,30.94,Car01,6109.69,0.00
207.00,1.04,90.00,1,gneE0_0,6029.29,0.00,31.07,Car01,6029.29,0.00
207.00,0.66,90.00,2,gneE0_0,5941.14,0.00,30.95,Car01,5941.14,0.00
207.00,-1.06,90.00,3,gneE0_0,5849.80,0.00,30.23,Car01,5849.80,0.00
207.00,-0.33,90.00,4,gneE0_0,5768.05,0.00,30.72,Car01,5768.05,0.00
208.00,0.21,90.00,0,gneE0_0,6140.83,0.00,31.15,Car01,6140.83,0.00
208.00,-0.29,90.00,1,gneE0_0,6060.07,0.00,30.78,Car01,6060.07,0.00
208.00,-0.91,90.00,2,gneE0_0,5971.18,0.00,30.04,Car01,5971.18,0.00
208.00,0.75,90.00,3,gneE0_0,5880.78,0.00,30.98,Car01,5880.78,0.00
208.00,0.47,90.00,4,gneE0_0,5799.24,0.00,31.19,Car01,5799.24,0.00
209.00,0.13,90.00,0,gneE0_0,6172.11,0.00,31.28,Car01,6172.11,0.00
209.00,0.30,90.00,1,gneE0_0,6091.15,0.00,31.08,Car01,6091.15,0.00
209.00,0.90,90.00,2,gneE0_0,6002.12,0.00,30.94,Car01,6002.12,0.00
209.00,-0.23,90.00,3,gneE0_0,5911.53,0.00,30.75,Car01,5911.53,0.00
209.00,-0.66,90.00,4,gneE0_0,5829.77,0.00,30.53,Car01,5829.77,0.00
210.00,-0.74,90.00,0,gneE0_0,6202.65,0.00,30.54,Car01,6202.65,0.00
210.00,-0.12,90.00,1,gneE0_0,6122.11,0.00,30.96,Car01,6122.11,0.00
210.00,-0.86,90.00,2,gneE0_0,6032.21,0.00,30.08,Car01,6032.21,0.00
210.00,-0.28,90.00,3,gneE0_0,5942.00,0.00,30.47,Car01,5942.00,0.00
210.00,0.33,90.00,4,gneE0_0,5860.63,0.00,30.86,Car01,5860.63,0.00
211.00,0.30,90.00,0,gneE0_0,6233.49,0.00,30.84,Car01,6233.49,0.00
211.00,-0.73,90.00,1,gneE0_0,6152.33,0.00,30.23,Car01,6152.33,0.00
211.00,0.62,90.00,2,gneE0_0,6062.91,0.00,30.70,Car01,6062.91,0.00
211.00,0.53,90.00,3,gneE0_0,5973.00,0.00,31.00,Car01,5973.00,0.00
211.00,-0.64,90.00,4,gneE0_0,5890.85,0.00,30.22,Car01,5890.85,0.00
212.00,0.30,90.00,0,gneE0_0,6264.62,0.00,31.13,Car01,6264.62,0.00
212.00,0.38,90.00,1,gneE0_0,6182.94,0.00,30.61,Car01,6182.94,0.00
212.00,-0.17,90.00,2,gneE0_0,6093.44,0.00,30.53,Car01,6093.44,0.00
212.00,-0.25,90.00,3,gneE0_0,6003.74,0.00,30.75,Car01,6003.74,0.00
212.00,0.92,90.00,4,gneE0_0,5922.00,0.00,31.15,Car01,5922.00,0.00
213.00,-0.40,90.00,0,gneE0_0,6295.35,0.00,30.73,Car01,6295.35,0.00
213.00,-0.43,90.00,1,gneE0_0,6213.12,0.00,30.18,Car01,6213.12,0.00
213.00,0.58,90.00,2,gneE0_0,6124.55,0.00,31.11,Car01,6124.55,0.00
213.00,-0.68,90.00,3,gneE0_0,6033.82,0.00,30.07,Car01,6033.82,0.00
213.00,0.07,90.00,4,gneE0_0,5953.21,0.00,31.22,Car01,5953.21,0.00
214.00,0.32,90.00,0,gneE0_0,6326.40,0.00,31.05,Car01,6326.40,0.00
214.00,0.66,90.00,1,gneE0_0,6243.96,0.00,30.84,Car01,6243.96,0.00
